time,ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw,raw
1788385302428,29E0010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,29E0010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,8DE0010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,8DE0010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,F2E0010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,F2E0010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,56E1010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,56E1010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,BAE1010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,BAE1010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,22E2010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,22E2010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,82E2010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CC5F0000,00000000,00000000,00000000,2A000000,82E2010000000000741EB70109BBB3332A9F0000120000004C000000CC5F00000000000000000000000000002A000000
1788385302428,E6E2010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,E6E2010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,4AE3010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,4AE3010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,AEE3010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,AEE3010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,13E4010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,13E4010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,77E4010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,77E4010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,DBE4010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,DBE4010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,3FE5010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,3FE5010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,A4E5010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,A4E5010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,07E6010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,07E6010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,6BE6010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,6BE6010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385303428,D0E6010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,D0E6010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385304428,34E7010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,34E7010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385304428,98E7010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,98E7010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385304428,FCE7010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,FCE7010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385304428,60E8010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,60E8010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
1788385304428,C4E8010000000000,741EB701,09BBB333,2A9F0000,12000000,4C000000,CD5F0000,00000000,00000000,00000000,2B000000,C4E8010000000000741EB70109BBB3332A9F0000120000004C000000CD5F00000000000000000000000000002B000000
