date,speed_kmh,gear
2026-08-10 14:03:57,0.0,
2026-08-10 14:03:57,0.0,0
2026-08-10 14:03:57,0.0,0
2026-08-10 14:03:57,0.0,0
2026-08-10 14:03:57,0.0,0
2026-08-10 14:03:57,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:58,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:03:59,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:00,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:01,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:02,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
2026-08-10 14:04:03,0.0,0
