date,ref_id,pos_x,pos_y,pos_z,yaw
2026-07-31 09:31:42,10000,396328,364726,-8611,-419
2026-07-31 09:31:42,10000,396944,364793,-8621,-419
2026-07-31 09:31:42,10000,397566,364861,-8630,-419
2026-07-31 09:31:42,10000,398176,364928,-8640,-419
2026-07-31 09:31:43,10000,398792,364996,-8649,-419
2026-07-31 09:31:43,10000,399408,365063,-8659,-419
2026-07-31 09:31:43,10000,400024,365131,-8668,-419
2026-07-31 09:31:43,10000,400639,365198,-8678,-419
2026-07-31 09:31:43,10000,401254,365266,-8687,-419
2026-07-31 09:31:43,10000,401875,365334,-8697,-419
2026-07-31 09:31:43,10000,402488,365401,-8706,-419
2026-07-31 09:31:43,10000,403109,365469,-8716,-418
2026-07-31 09:31:43,10000,403737,365538,-8725,-418
2026-07-31 09:31:43,10000,404352,365606,-8735,-418
2026-07-31 09:31:44,10000,404973,365674,-8744,-418
2026-07-31 09:31:44,10000,405593,365742,-8754,-418
2026-07-31 09:31:44,10000,406220,365811,-8763,-418
2026-07-31 09:31:44,10000,406834,365878,-8773,-418
2026-07-31 09:31:44,10000,407455,365946,-8782,-418
2026-07-31 09:31:44,10000,408081,366015,-8792,-418
2026-07-31 09:31:44,10000,408702,366083,-8801,-418
2026-07-31 09:31:44,10000,409316,366150,-8811,-418
2026-07-31 09:31:44,10000,409935,366218,-8820,-417
2026-07-31 09:31:44,10000,410560,366287,-8830,-417
2026-07-31 09:31:45,10000,411172,366354,-8839,-417
2026-07-31 09:31:45,10000,411791,366422,-8849,-417
2026-07-31 09:31:45,10000,412410,366490,-8858,-417
2026-07-31 09:31:45,10000,413023,366557,-8867,-417
2026-07-31 09:31:45,10000,413637,366625,-8877,-417
2026-07-31 09:31:45,10000,414256,366693,-8886,-417
2026-07-31 09:31:45,10000,414863,366759,-8895,-417
2026-07-31 09:31:45,10000,415483,366827,-8905,-417
2026-07-31 09:31:45,10000,416099,366895,-8914,-417
2026-07-31 09:31:45,10000,416712,366962,-8924,-417
2026-07-31 09:31:46,10000,417332,367030,-8933,-417
2026-07-31 09:31:46,10000,417951,367098,-8942,-417
2026-07-31 09:31:46,10000,418577,367167,-8952,-417
2026-07-31 09:31:46,10000,419190,367234,-8961,-417
2026-07-31 09:31:46,10000,419806,367302,-8971,-417
2026-07-31 09:31:46,10000,420429,367370,-8980,-417
2026-07-31 09:31:46,10000,421039,367437,-8989,-416
2026-07-31 09:31:46,10000,421656,367505,-8999,-416
2026-07-31 09:31:46,10000,422279,367573,-9008,-416
2026-07-31 09:31:46,10000,422904,367642,-9018,-416
2026-07-31 09:31:47,10000,423523,367710,-9027,-416
2026-07-31 09:31:47,10000,424149,367778,-9036,-416
2026-07-31 09:31:47,10000,424788,367848,-9046,-416
2026-07-31 09:31:47,10000,425401,367916,-9055,-416
2026-07-31 09:31:47,10000,426027,367984,-9065,-416
2026-07-31 09:31:47,10000,426647,368052,-9074,-416
2026-07-31 09:31:47,10000,427270,368121,-9084,-415
2026-07-31 09:31:47,10000,428522,368258,-9103,-415
2026-07-31 09:31:47,10000,429139,368326,-9112,-415
2026-07-31 09:31:48,10000,429749,368393,-9121,-415
2026-07-31 09:31:48,10000,430342,368458,-9130,-415
2026-07-31 09:31:48,10000,430934,368523,-9139,-415
2026-07-31 09:31:48,10000,431492,368584,-9148,-415
2026-07-31 09:31:48,10000,432066,368647,-9156,-414
2026-07-31 09:31:48,10000,432641,368710,-9165,-414
2026-07-31 09:31:48,10000,433204,368772,-9173,-414
2026-07-31 09:31:48,10000,433757,368832,-9182,-414
2026-07-31 09:31:48,10000,434310,368893,-9190,-414
2026-07-31 09:31:48,10000,434858,368953,-9198,-414
2026-07-31 09:31:49,10000,435412,369014,-9207,-414
2026-07-31 09:31:49,10000,435965,369074,-9215,-414
2026-07-31 09:31:49,10000,436373,369119,-9221,-414
2026-07-31 09:31:49,10000,436763,369162,-9227,-414
2026-07-31 09:31:49,10000,437161,369206,-9233,-414
2026-07-31 09:31:49,10000,437560,369249,-9239,-414
2026-07-31 09:31:49,10000,437835,369279,-9243,-413
2026-07-31 09:31:49,10000,438110,369310,-9247,-413
2026-07-31 09:31:49,10000,438365,369337,-9251,-413
2026-07-31 09:31:49,10000,438623,369366,-9255,-413
2026-07-31 09:31:50,10000,438875,369393,-9259,-413
2026-07-31 09:31:50,10000,439130,369421,-9263,-413
2026-07-31 09:31:50,10000,439387,369450,-9267,-413
2026-07-31 09:31:50,10000,439483,369460,-9268,-413
2026-07-31 09:31:50,10000,439571,369470,-9269,-413
