date,speed_kmh,gear
2026-08-14 12:01:30,0.0,
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:30,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:31,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:32,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:33,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:34,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:35,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:36,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:37,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:38,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:39,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
2026-08-14 12:01:40,0.0,0
