time,ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw,raw
1786744496614,8A7F240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,8A7F240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,ED7F240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,ED7F240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,5280240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,5280240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,B580240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,B580240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,1A81240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,1A81240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,7E81240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,7E81240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,E281240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,E281240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,4682240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,4682240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744496614,AA82240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,AA82240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
1786744497614,0F83240000000000,C236B701,45C6B333,929D0000,12000000,4C000000,D95F0000,00000000,00000000,00000000,FEFEFFFF,0F83240000000000C236B70145C6B333929D0000120000004C000000D95F0000000000000000000000000000FEFEFFFF
