date,ref_id,pos_x,pos_y,pos_z,yaw
2026-08-04 14:35:41,11,-58824,168138,37306,-993
2026-08-04 14:35:41,11,-58824,168138,37306,-993
2026-08-04 14:35:41,11,-58824,168138,37306,-993
2026-08-04 14:35:41,11,-58824,168138,37306,-993
2026-08-04 14:35:41,11,-58824,168138,37306,-993
2026-08-04 14:35:41,11,-58824,168138,37306,-993
2026-08-04 14:35:42,11,-58824,168138,37306,-993
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:42,11,-58824,168138,37306,-994
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-995
2026-08-04 14:35:43,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-996
2026-08-04 14:35:44,11,-58824,168138,37306,-997
2026-08-04 14:35:44,11,-58824,168138,37306,-997
2026-08-04 14:35:44,11,-58824,168138,37306,-997
2026-08-04 14:35:44,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:45,11,-58824,168138,37306,-997
2026-08-04 14:35:46,11,-58824,168138,37306,-997
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-997
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:46,11,-58824,168138,37306,-998
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:47,11,-58824,168138,37306,-999
2026-08-04 14:35:48,11,-58824,168138,37306,-999
2026-08-04 14:35:48,11,-58824,168138,37306,-999
2026-08-04 14:35:48,11,-58824,168138,37306,-999
2026-08-04 14:35:48,11,-58824,168138,37306,-999
2026-08-04 14:35:48,11,-58824,168138,37306,-1000
2026-08-04 14:35:48,11,-58824,168138,37306,-1000
2026-08-04 14:35:48,11,-58824,168138,37306,-1000
2026-08-04 14:35:48,11,-58824,168138,37306,-1000
2026-08-04 14:35:48,11,-58824,168138,37306,-1000
2026-08-04 14:35:48,11,-58824,168138,37306,-1000
2026-08-04 14:35:49,11,-58824,168138,37306,-1000
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:49,11,-58824,168138,37306,-1001
2026-08-04 14:35:50,11,-58824,168138,37306,-1001
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:50,11,-58824,168138,37306,-1002
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:51,11,-58824,168138,37306,-1003
2026-08-04 14:35:52,11,-58824,168138,37306,-1003
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:52,11,-58824,168138,37306,-1004
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:53,11,-58824,168138,37306,-1005
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1007
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:54,11,-58824,168138,37306,-1006
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1007
2026-08-04 14:35:55,11,-58824,168138,37306,-1008
2026-08-04 14:35:55,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:56,11,-58824,168138,37306,-1008
2026-08-04 14:35:57,11,-58824,168138,37306,-1008
2026-08-04 14:35:57,11,-58824,168138,37306,-1008
2026-08-04 14:35:57,11,-58824,168138,37306,-1008
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:57,11,-58824,168138,37306,-1009
2026-08-04 14:35:58,11,-58824,168138,37306,-1009
2026-08-04 14:35:58,11,-58824,168138,37306,-1009
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:58,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1010
2026-08-04 14:35:59,11,-58824,168138,37306,-1011
2026-08-04 14:35:59,11,-58824,168138,37306,-1011
2026-08-04 14:35:59,11,-58824,168138,37306,-1011
2026-08-04 14:35:59,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1011
2026-08-04 14:36:00,11,-58824,168138,37306,-1012
2026-08-04 14:36:00,11,-58824,168138,37306,-1012
2026-08-04 14:36:00,11,-58824,168138,37306,-1012
2026-08-04 14:36:00,11,-58824,168138,37306,-1012
2026-08-04 14:36:01,11,-58824,168138,37306,-1012
2026-08-04 14:36:01,11,-58824,168138,37306,-1012
2026-08-04 14:36:01,11,-58824,168138,37306,-1012
2026-08-04 14:36:01,11,-58824,168138,37306,-1012
2026-08-04 14:36:01,11,-58824,168138,37306,-1013
2026-08-04 14:36:01,11,-58824,168138,37306,-1013
2026-08-04 14:36:01,11,-58824,168138,37306,-1013
2026-08-04 14:36:01,11,-58824,168138,37306,-1013
2026-08-04 14:36:01,11,-58824,168138,37306,-1013
2026-08-04 14:36:01,11,-58824,168138,37306,-1013
2026-08-04 14:36:02,11,-58824,168138,37306,-1013
2026-08-04 14:36:02,11,-58824,168138,37306,-1013
2026-08-04 14:36:02,11,-58824,168138,37306,-1013
2026-08-04 14:36:02,11,-58824,168138,37306,-1014
2026-08-04 14:36:02,11,-58824,168138,37306,-1014
2026-08-04 14:36:02,11,-58824,168138,37306,-1014
2026-08-04 14:36:02,11,-58824,168138,37306,-1014
2026-08-04 14:36:02,11,-58824,168138,37306,-1014
