date,speed_kmh,gear
2026-08-04 14:52:24,0.0,
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:24,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:25,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:26,0.0,0
2026-08-04 14:52:27,0.0,0
2026-08-04 14:52:27,0.0,0
2026-08-04 14:52:27,0.0,0
2026-08-04 14:52:27,0.0,0
2026-08-04 14:52:27,0.0,0
2026-08-04 14:52:27,0.0,0
