date,speed_kmh,gear
2026-08-04 14:26:55,0.0,
2026-08-04 14:26:55,0.0,0
2026-08-04 14:27:51,0.0,1
2026-08-04 14:27:51,0.71875,1
2026-08-04 14:27:51,0.0,1
2026-08-04 14:27:52,0.0,0
2026-08-04 14:28:17,0.0,1
2026-08-04 14:28:17,0.453125,1
2026-08-04 14:28:17,0.65625,1
2026-08-04 14:28:18,0.765625,1
2026-08-04 14:28:18,0.640625,1
2026-08-04 14:28:18,1.5625,1
2026-08-04 14:28:18,1.71875,1
2026-08-04 14:28:18,1.84375,1
2026-08-04 14:28:18,1.875,1
2026-08-04 14:28:19,2.734375,1
2026-08-04 14:28:19,2.703125,1
2026-08-04 14:28:19,2.734375,1
2026-08-04 14:28:19,2.765625,1
2026-08-04 14:28:19,2.859375,1
2026-08-04 14:28:19,4.09375,1
2026-08-04 14:28:19,4.140625,1
2026-08-04 14:28:19,4.1875,1
2026-08-04 14:28:19,4.21875,1
2026-08-04 14:28:19,4.375,1
2026-08-04 14:28:19,4.359375,1
2026-08-04 14:28:19,5.75,1
2026-08-04 14:28:19,5.796875,1
2026-08-04 14:28:19,5.875,1
2026-08-04 14:28:19,5.90625,1
2026-08-04 14:28:19,5.890625,1
2026-08-04 14:28:20,6.296875,1
2026-08-04 14:28:20,6.359375,1
2026-08-04 14:28:20,6.421875,1
2026-08-04 14:28:20,6.46875,1
2026-08-04 14:28:20,6.53125,1
2026-08-04 14:28:20,6.609375,1
2026-08-04 14:28:20,6.875,1
2026-08-04 14:28:20,6.90625,1
2026-08-04 14:28:20,6.9375,1
2026-08-04 14:28:20,6.90625,1
2026-08-04 14:28:20,6.890625,1
2026-08-04 14:28:20,6.71875,1
2026-08-04 14:28:20,6.671875,1
2026-08-04 14:28:20,6.65625,1
2026-08-04 14:28:20,6.609375,1
2026-08-04 14:28:21,6.640625,1
2026-08-04 14:28:21,6.59375,1
2026-08-04 14:28:21,6.578125,1
2026-08-04 14:28:21,6.609375,1
2026-08-04 14:28:21,6.546875,1
2026-08-04 14:28:21,6.53125,1
2026-08-04 14:28:21,6.515625,1
2026-08-04 14:28:21,6.546875,1
2026-08-04 14:28:21,6.734375,1
2026-08-04 14:28:21,6.71875,1
2026-08-04 14:28:21,6.703125,1
2026-08-04 14:28:22,6.671875,1
2026-08-04 14:28:22,6.65625,1
2026-08-04 14:28:22,6.625,1
2026-08-04 14:28:22,6.609375,1
2026-08-04 14:28:22,6.625,1
2026-08-04 14:28:22,6.59375,1
2026-08-04 14:28:22,6.609375,1
2026-08-04 14:28:22,6.234375,1
2026-08-04 14:28:22,6.1875,1
2026-08-04 14:28:22,6.171875,1
2026-08-04 14:28:22,6.15625,1
2026-08-04 14:28:22,6.078125,1
2026-08-04 14:28:22,6.109375,1
2026-08-04 14:28:23,6.125,1
2026-08-04 14:28:23,6.09375,1
2026-08-04 14:28:23,6.140625,1
2026-08-04 14:28:23,6.09375,1
2026-08-04 14:28:23,6.078125,1
2026-08-04 14:28:23,6.03125,1
2026-08-04 14:28:23,6.046875,1
2026-08-04 14:28:23,6.03125,1
2026-08-04 14:28:23,5.609375,1
2026-08-04 14:28:23,5.578125,1
2026-08-04 14:28:23,5.53125,1
2026-08-04 14:28:23,5.515625,1
2026-08-04 14:28:23,6.015625,1
2026-08-04 14:28:24,6.078125,1
2026-08-04 14:28:24,6.109375,1
2026-08-04 14:28:24,6.21875,1
2026-08-04 14:28:24,6.5,1
2026-08-04 14:28:24,6.484375,1
2026-08-04 14:28:24,6.40625,1
2026-08-04 14:28:24,6.421875,1
2026-08-04 14:28:24,6.40625,1
2026-08-04 14:28:24,6.375,1
2026-08-04 14:28:24,6.625,1
2026-08-04 14:28:24,6.640625,1
2026-08-04 14:28:24,6.71875,1
2026-08-04 14:28:24,6.765625,1
2026-08-04 14:28:24,6.84375,1
2026-08-04 14:28:24,6.875,1
2026-08-04 14:28:25,7.421875,1
2026-08-04 14:28:25,7.484375,1
2026-08-04 14:28:25,7.46875,1
2026-08-04 14:28:25,7.53125,1
2026-08-04 14:28:25,7.609375,1
2026-08-04 14:28:25,7.59375,1
2026-08-04 14:28:25,8.828125,1
2026-08-04 14:28:25,8.8125,1
2026-08-04 14:28:25,8.859375,1
2026-08-04 14:28:25,8.84375,1
2026-08-04 14:28:25,8.828125,1
2026-08-04 14:28:25,8.84375,1
2026-08-04 14:28:25,10.296875,1
2026-08-04 14:28:25,10.546875,1
2026-08-04 14:28:25,10.671875,1
2026-08-04 14:28:25,10.796875,1
2026-08-04 14:28:25,10.875,1
2026-08-04 14:28:26,10.953125,1
2026-08-04 14:28:26,12.875,1
2026-08-04 14:28:26,12.96875,1
2026-08-04 14:28:26,13.09375,1
2026-08-04 14:28:26,13.15625,1
2026-08-04 14:28:26,13.21875,1
2026-08-04 14:28:26,13.28125,1
2026-08-04 14:28:26,13.265625,1
2026-08-04 14:28:26,14.875,1
2026-08-04 14:28:26,15.046875,1
2026-08-04 14:28:26,15.15625,1
2026-08-04 14:28:26,15.203125,1
2026-08-04 14:28:26,15.28125,1
2026-08-04 14:28:26,15.375,1
2026-08-04 14:28:26,16.6875,1
2026-08-04 14:28:26,16.75,1
2026-08-04 14:28:26,16.765625,1
2026-08-04 14:28:26,16.8125,1
2026-08-04 14:28:27,16.921875,1
2026-08-04 14:28:27,16.953125,1
2026-08-04 14:28:27,16.921875,1
2026-08-04 14:28:27,18.5,1
2026-08-04 14:28:27,18.5625,1
2026-08-04 14:28:27,18.65625,1
2026-08-04 14:28:27,18.71875,1
2026-08-04 14:28:27,18.859375,1
2026-08-04 14:28:27,18.921875,1
2026-08-04 14:28:27,19.0625,1
2026-08-04 14:28:27,20.46875,1
2026-08-04 14:28:27,20.59375,1
2026-08-04 14:28:27,20.46875,1
2026-08-04 14:28:27,20.671875,1
2026-08-04 14:28:27,20.703125,1
2026-08-04 14:28:27,20.8125,1
2026-08-04 14:28:27,21.703125,1
2026-08-04 14:28:27,21.734375,1
2026-08-04 14:28:27,21.703125,1
2026-08-04 14:28:28,21.75,1
2026-08-04 14:28:28,21.765625,1
2026-08-04 14:28:28,21.796875,1
2026-08-04 14:28:28,21.875,1
2026-08-04 14:28:28,21.84375,1
2026-08-04 14:28:28,21.734375,1
2026-08-04 14:28:28,21.875,1
2026-08-04 14:28:28,21.8125,1
2026-08-04 14:28:28,21.9375,1
2026-08-04 14:28:28,22.609375,1
2026-08-04 14:28:28,22.625,1
2026-08-04 14:28:28,22.609375,1
2026-08-04 14:28:28,22.71875,1
2026-08-04 14:28:28,22.578125,1
2026-08-04 14:28:28,22.671875,1
2026-08-04 14:28:28,22.6875,1
2026-08-04 14:28:28,22.796875,1
2026-08-04 14:28:29,22.96875,1
2026-08-04 14:28:29,22.84375,1
2026-08-04 14:28:29,22.921875,1
2026-08-04 14:28:29,22.953125,1
2026-08-04 14:28:29,22.984375,1
2026-08-04 14:28:29,22.890625,1
2026-08-04 14:28:29,22.953125,1
2026-08-04 14:28:29,22.828125,1
2026-08-04 14:28:29,22.875,1
2026-08-04 14:28:29,22.890625,1
2026-08-04 14:28:29,22.9375,1
2026-08-04 14:28:29,22.765625,1
2026-08-04 14:28:29,22.75,1
2026-08-04 14:28:29,22.84375,1
2026-08-04 14:28:29,22.859375,1
2026-08-04 14:28:29,22.90625,1
2026-08-04 14:28:29,22.84375,1
2026-08-04 14:28:29,22.921875,1
2026-08-04 14:28:30,22.984375,1
2026-08-04 14:28:30,22.890625,1
2026-08-04 14:28:30,22.9375,1
2026-08-04 14:28:30,22.875,1
2026-08-04 14:28:30,22.90625,1
2026-08-04 14:28:30,22.78125,1
2026-08-04 14:28:30,22.9375,1
2026-08-04 14:28:30,22.921875,1
2026-08-04 14:28:30,22.796875,1
2026-08-04 14:28:30,22.625,1
2026-08-04 14:28:30,22.78125,1
2026-08-04 14:28:30,22.71875,1
2026-08-04 14:28:30,22.4375,1
2026-08-04 14:28:30,22.421875,1
2026-08-04 14:28:30,22.46875,1
2026-08-04 14:28:30,22.390625,1
2026-08-04 14:28:30,22.34375,1
2026-08-04 14:28:30,22.359375,1
2026-08-04 14:28:31,22.40625,1
2026-08-04 14:28:31,22.078125,1
2026-08-04 14:28:31,22.0625,1
2026-08-04 14:28:31,22.09375,1
2026-08-04 14:28:31,22.0625,1
2026-08-04 14:28:31,22.078125,1
2026-08-04 14:28:31,22.09375,1
2026-08-04 14:28:31,22.515625,1
2026-08-04 14:28:31,22.484375,1
2026-08-04 14:28:31,22.46875,1
2026-08-04 14:28:31,22.4375,1
2026-08-04 14:28:31,22.5,1
2026-08-04 14:28:31,22.65625,1
2026-08-04 14:28:31,22.671875,1
2026-08-04 14:28:31,22.578125,1
2026-08-04 14:28:31,22.5625,1
2026-08-04 14:28:31,22.453125,1
2026-08-04 14:28:32,22.5,1
2026-08-04 14:28:32,22.40625,1
2026-08-04 14:28:32,22.34375,1
2026-08-04 14:28:32,22.375,1
2026-08-04 14:28:32,22.484375,1
2026-08-04 14:28:32,22.4375,1
2026-08-04 14:28:32,22.46875,1
2026-08-04 14:28:32,22.484375,1
2026-08-04 14:28:32,22.53125,1
2026-08-04 14:28:32,22.515625,1
2026-08-04 14:28:32,22.640625,1
2026-08-04 14:28:32,22.578125,1
2026-08-04 14:28:32,22.625,1
2026-08-04 14:28:32,22.734375,1
2026-08-04 14:28:32,22.859375,1
2026-08-04 14:28:33,22.921875,1
2026-08-04 14:28:33,22.890625,1
2026-08-04 14:28:33,22.875,1
2026-08-04 14:28:33,23.109375,1
2026-08-04 14:28:33,22.875,1
2026-08-04 14:28:33,23.015625,1
2026-08-04 14:28:33,23.046875,1
2026-08-04 14:28:33,22.984375,1
2026-08-04 14:28:33,23.0,1
2026-08-04 14:28:33,22.953125,1
2026-08-04 14:28:33,23.109375,1
2026-08-04 14:28:33,23.09375,1
2026-08-04 14:28:33,22.953125,1
2026-08-04 14:28:33,22.96875,1
2026-08-04 14:28:33,22.875,1
