date,ref_id,pos_x,pos_y,pos_z,yaw
2026-07-31 07:57:26,10000,-187139,-232903,34,-71
2026-07-31 07:57:27,10000,-187419,-233183,33,-71
2026-07-31 07:57:27,10000,-187699,-233463,32,-71
2026-07-31 07:57:27,10000,-187979,-233743,31,-71
2026-07-31 07:57:27,10000,-188259,-234023,30,-71
2026-07-31 07:57:27,10000,-188539,-234303,29,-71
2026-07-31 07:57:27,10000,-188819,-234583,28,-71
2026-07-31 07:57:27,10000,-189099,-234863,26,-71
2026-07-31 07:57:27,10000,-189379,-235143,25,-71
2026-07-31 07:57:27,10000,-189659,-235423,24,-72
2026-07-31 07:57:27,10000,-189939,-235703,23,-72
2026-07-31 07:57:28,10000,-190219,-235983,22,-72
2026-07-31 07:57:28,10000,-190499,-236263,21,-72
2026-07-31 07:57:28,10000,-190779,-236543,20,-72
2026-07-31 07:57:28,10000,-191059,-236823,19,-72
2026-07-31 07:57:28,10000,-191339,-237103,17,-72
2026-07-31 07:57:28,10000,-191619,-237383,16,-72
2026-07-31 07:57:28,10000,-191899,-237663,15,-72
2026-07-31 07:57:28,10000,-192179,-237943,14,-72
2026-07-31 07:57:28,10000,-192459,-238223,13,-72
2026-07-31 07:57:28,10000,-192739,-238503,11,-72
2026-07-31 07:57:29,10000,-193019,-238783,10,-73
2026-07-31 07:57:29,10000,-193299,-239063,9,-73
2026-07-31 07:57:29,10000,-193579,-239343,8,-73
2026-07-31 07:57:29,10000,-193859,-239623,7,-73
2026-07-31 07:57:29,10000,-194139,-239903,5,-73
2026-07-31 07:57:29,10000,-194419,-240183,4,-73
2026-07-31 07:57:29,10000,-194699,-240463,3,-73
2026-07-31 07:57:29,10000,-194979,-240743,2,-73
2026-07-31 07:57:29,10000,-195259,-241023,0,-73
2026-07-31 07:57:29,10000,-195539,-241303,0,-73
2026-07-31 07:57:30,10000,-195819,-241583,-1,-73
2026-07-31 07:57:30,10000,-196099,-241863,-2,-73
2026-07-31 07:57:30,10000,-196379,-242143,-4,-73
2026-07-31 07:57:30,10000,-196659,-242423,-5,-73
2026-07-31 07:57:30,10000,-196939,-242703,-6,-73
2026-07-31 07:57:30,10000,-197219,-242983,-8,-74
2026-07-31 07:57:30,10000,-197499,-243263,-9,-73
2026-07-31 07:57:30,10000,-197779,-243543,-10,-74
2026-07-31 07:57:30,10000,-198059,-243823,-12,-74
2026-07-31 07:57:30,10000,-198339,-244103,-13,-74
2026-07-31 07:57:31,10000,-198619,-244383,-14,-74
2026-07-31 07:57:31,10000,-198899,-244663,-16,-74
2026-07-31 07:57:31,10000,-199459,-245223,-18,-74
2026-07-31 07:57:31,10000,-199739,-245503,-20,-74
2026-07-31 07:57:31,10000,-200019,-245783,-21,-74
2026-07-31 07:57:31,10000,-200299,-246063,-22,-74
2026-07-31 07:57:31,10000,-200579,-246343,-24,-74
2026-07-31 07:57:31,10000,-200859,-246623,-25,-74
2026-07-31 07:57:31,10000,-201139,-246903,-26,-74
2026-07-31 07:57:32,10000,-201419,-247183,-28,-74
2026-07-31 07:57:32,10000,-201699,-247463,-29,-75
2026-07-31 07:57:32,10000,-201979,-247743,-30,-75
2026-07-31 07:57:32,10000,-202259,-248023,-32,-75
2026-07-31 07:57:32,10000,-202539,-248303,-33,-75
2026-07-31 07:57:32,10000,-202819,-248583,-35,-75
2026-07-31 07:57:32,10000,-203099,-248863,-36,-75
2026-07-31 07:57:32,10000,-203379,-249143,-37,-75
2026-07-31 07:57:32,10000,-203659,-249423,-39,-75
2026-07-31 07:57:32,10000,-203939,-249703,-40,-75
2026-07-31 07:57:33,10000,-204219,-249983,-42,-75
2026-07-31 07:57:33,10000,-204499,-250263,-43,-75
2026-07-31 07:57:33,10000,-204779,-250543,-45,-75
2026-07-31 07:57:33,10000,-205059,-250823,-46,-76
2026-07-31 07:57:33,10000,-205339,-251103,-47,-76
2026-07-31 07:57:33,10000,-205619,-251383,-49,-76
2026-07-31 07:57:33,10000,-205899,-251663,-50,-76
2026-07-31 07:57:33,10000,-206179,-251943,-52,-76
2026-07-31 07:57:33,10000,-206459,-252223,-53,-76
2026-07-31 07:57:33,10000,-206739,-252503,-54,-76
2026-07-31 07:57:34,10000,-207019,-252783,-56,-76
2026-07-31 07:57:34,10000,-207299,-253063,-57,-76
