date,ref_id,pos_x,pos_y,pos_z,yaw
2026-07-30 11:49:08,10000,12929,-266,-271,318
2026-07-30 11:49:08,10000,13428,-276,-281,319
2026-07-30 11:49:09,10000,13937,-287,-292,319
2026-07-30 11:49:09,10000,14451,-298,-302,319
2026-07-30 11:49:09,10000,14965,-309,-313,319
2026-07-30 11:49:09,10000,15554,-322,-325,319
2026-07-30 11:49:09,10000,16148,-335,-337,319
2026-07-30 11:49:09,10000,16749,-348,-349,320
2026-07-30 11:49:09,10000,17337,-360,-361,320
2026-07-30 11:49:09,10000,17937,-373,-373,320
2026-07-30 11:49:09,10000,18526,-386,-385,320
2026-07-30 11:49:09,10000,19154,-400,-398,320
2026-07-30 11:49:10,10000,19768,-413,-411,320
2026-07-30 11:49:10,10000,20394,-427,-424,321
2026-07-30 11:49:10,10000,21640,-454,-449,321
2026-07-30 11:49:10,10000,22254,-467,-462,321
2026-07-30 11:49:10,10000,22889,-481,-475,321
2026-07-30 11:49:10,10000,23521,-494,-488,321
2026-07-30 11:49:10,10000,24154,-508,-500,321
2026-07-30 11:49:10,10000,24787,-522,-513,321
2026-07-30 11:49:10,10000,25419,-536,-526,321
2026-07-30 11:49:11,10000,26056,-549,-539,322
2026-07-30 11:49:11,10000,26685,-563,-552,322
2026-07-30 11:49:11,10000,27313,-577,-565,322
2026-07-30 11:49:11,10000,27942,-591,-578,322
2026-07-30 11:49:11,10000,28570,-604,-590,322
2026-07-30 11:49:11,10000,29199,-618,-603,322
2026-07-30 11:49:11,10000,29789,-631,-615,323
2026-07-30 11:49:11,10000,30382,-644,-627,323
2026-07-30 11:49:11,10000,30981,-657,-639,323
2026-07-30 11:49:11,10000,31568,-670,-651,323
2026-07-30 11:49:12,10000,32167,-683,-663,323
2026-07-30 11:49:12,10000,32754,-696,-675,323
2026-07-30 11:49:12,10000,33361,-709,-688,323
2026-07-30 11:49:12,10000,33970,-722,-700,324
2026-07-30 11:49:12,10000,34579,-736,-712,324
2026-07-30 11:49:12,10000,35201,-749,-725,324
2026-07-30 11:49:12,10000,35798,-762,-737,324
2026-07-30 11:49:12,10000,36407,-776,-749,324
2026-07-30 11:49:12,10000,36978,-788,-761,324
2026-07-30 11:49:12,10000,37552,-801,-773,324
2026-07-30 11:49:13,10000,38126,-814,-784,324
2026-07-30 11:49:13,10000,38700,-826,-796,324
2026-07-30 11:49:13,10000,39274,-839,-807,324
2026-07-30 11:49:13,10000,39842,-851,-819,325
2026-07-30 11:49:13,10000,40406,-864,-830,325
2026-07-30 11:49:13,10000,40981,-876,-842,325
2026-07-30 11:49:13,10000,41544,-889,-853,325
2026-07-30 11:49:13,10000,42118,-902,-865,325
2026-07-30 11:49:13,10000,42687,-914,-876,325
2026-07-30 11:49:13,10000,43229,-926,-887,325
2026-07-30 11:49:14,10000,43772,-938,-898,325
2026-07-30 11:49:14,10000,44323,-950,-909,325
2026-07-30 11:49:14,10000,44869,-962,-920,326
2026-07-30 11:49:14,10000,45409,-974,-931,326
2026-07-30 11:49:14,10000,45955,-987,-942,326
2026-07-30 11:49:14,10000,46510,-999,-953,326
2026-07-30 11:49:14,10000,47057,-1011,-964,326
2026-07-30 11:49:14,10000,47611,-1023,-975,326
2026-07-30 11:49:14,10000,48169,-1036,-987,326
2026-07-30 11:49:14,10000,48717,-1048,-998,327
2026-07-30 11:49:15,10000,49263,-1060,-1009,327
2026-07-30 11:49:15,10000,49815,-1073,-1020,327
2026-07-30 11:49:15,10000,50357,-1085,-1031,327
2026-07-30 11:49:15,10000,50907,-1097,-1042,327
2026-07-30 11:49:15,10000,51457,-1109,-1053,327
